date,month,day,day_of_year,year,released_cfs,released_cms,accord_status
8/24/89,8,24,236,1989,45,1.274,pre_accord
8/25/89,8,25,237,1989,26,0.736,pre_accord
8/26/89,8,26,238,1989,26,0.736,pre_accord
8/27/89,8,27,239,1989,26,0.736,pre_accord
8/28/89,8,28,240,1989,26,0.736,pre_accord
8/29/89,8,29,241,1989,45,1.274,pre_accord
8/30/89,8,30,242,1989,45,1.274,pre_accord
8/31/89,8,31,243,1989,26,0.736,pre_accord
9/1/89,9,1,244,1989,18,0.51,pre_accord
9/2/89,9,2,245,1989,15,0.425,pre_accord
9/3/89,9,3,246,1989,15,0.425,pre_accord
9/4/89,9,4,247,1989,15,0.425,pre_accord
9/5/89,9,5,248,1989,15,0.425,pre_accord
9/6/89,9,6,249,1989,36,1.019,pre_accord
9/7/89,9,7,250,1989,36,1.019,pre_accord
9/8/89,9,8,251,1989,15,0.425,pre_accord
9/9/89,9,9,252,1989,15,0.425,pre_accord
9/10/89,9,10,253,1989,15,0.425,pre_accord
9/11/89,9,11,254,1989,15,0.425,pre_accord
9/12/89,9,12,255,1989,15,0.425,pre_accord
9/13/89,9,13,256,1989,24,0.68,pre_accord
9/14/89,9,14,257,1989,15,0.425,pre_accord
9/15/89,9,15,258,1989,15,0.425,pre_accord
9/16/89,9,16,259,1989,20,0.566,pre_accord
9/17/89,9,17,260,1989,20,0.566,pre_accord
9/18/89,9,18,261,1989,20,0.566,pre_accord
9/19/89,9,19,262,1989,20,0.566,pre_accord
9/20/89,9,20,263,1989,17,0.481,pre_accord
9/21/89,9,21,264,1989,15,0.425,pre_accord
9/22/89,9,22,265,1989,15,0.425,pre_accord
9/23/89,9,23,266,1989,15,0.425,pre_accord
9/24/89,9,24,267,1989,15,0.425,pre_accord
9/25/89,9,25,268,1989,15,0.425,pre_accord
9/26/89,9,26,269,1989,15,0.425,pre_accord
9/27/89,9,27,270,1989,15,0.425,pre_accord
9/28/89,9,28,271,1989,15,0.425,pre_accord
9/29/89,9,29,272,1989,15,0.425,pre_accord
9/30/89,9,30,273,1989,15,0.425,pre_accord
10/1/89,10,1,274,1989,15,0.425,pre_accord
10/2/89,10,2,275,1989,15,0.425,pre_accord
10/3/89,10,3,276,1989,21,0.595,pre_accord
10/4/89,10,4,277,1989,15,0.425,pre_accord
10/5/89,10,5,278,1989,15,0.425,pre_accord
10/6/89,10,6,279,1989,15,0.425,pre_accord
10/7/89,10,7,280,1989,15,0.425,pre_accord
10/8/89,10,8,281,1989,21,0.595,pre_accord
10/9/89,10,9,282,1989,27,0.765,pre_accord
10/10/89,10,10,283,1989,15,0.425,pre_accord
10/11/89,10,11,284,1989,15,0.425,pre_accord
10/12/89,10,12,285,1989,15,0.425,pre_accord
10/13/89,10,13,286,1989,21,0.595,pre_accord
10/14/89,10,14,287,1989,27,0.765,pre_accord
10/15/89,10,15,288,1989,15,0.425,pre_accord
10/16/89,10,16,289,1989,15,0.425,pre_accord
10/17/89,10,17,290,1989,15,0.425,pre_accord
10/18/89,10,18,291,1989,21,0.595,pre_accord
10/19/89,10,19,292,1989,27,0.765,pre_accord
10/20/89,10,20,293,1989,15,0.425,pre_accord
10/21/89,10,21,294,1989,15,0.425,pre_accord
10/22/89,10,22,295,1989,15,0.425,pre_accord
10/23/89,10,23,296,1989,15,0.425,pre_accord
10/24/89,10,24,297,1989,15,0.425,pre_accord
10/25/89,10,25,298,1989,15,0.425,pre_accord
10/26/89,10,26,299,1989,15,0.425,pre_accord
10/27/89,10,27,300,1989,15,0.425,pre_accord
10/28/89,10,28,301,1989,15,0.425,pre_accord
10/29/89,10,29,302,1989,15,0.425,pre_accord
10/30/89,10,30,303,1989,15,0.425,pre_accord
10/31/89,10,31,304,1989,15,0.425,pre_accord
11/1/89,11,1,305,1989,23,0.651,pre_accord
11/2/89,11,2,306,1989,25,0.708,pre_accord
11/3/89,11,3,307,1989,25,0.708,pre_accord
11/4/89,11,4,308,1989,25,0.708,pre_accord
11/5/89,11,5,309,1989,25,0.708,pre_accord
11/6/89,11,6,310,1989,25,0.708,pre_accord
11/7/89,11,7,311,1989,25,0.708,pre_accord
11/8/89,11,8,312,1989,25,0.708,pre_accord
11/9/89,11,9,313,1989,25,0.708,pre_accord
11/10/89,11,10,314,1989,25,0.708,pre_accord
11/11/89,11,11,315,1989,25,0.708,pre_accord
11/12/89,11,12,316,1989,25,0.708,pre_accord
11/13/89,11,13,317,1989,25,0.708,pre_accord
11/14/89,11,14,318,1989,25,0.708,pre_accord
11/15/89,11,15,319,1989,25,0.708,pre_accord
11/16/89,11,16,320,1989,25,0.708,pre_accord
11/17/89,11,17,321,1989,25,0.708,pre_accord
11/18/89,11,18,322,1989,25,0.708,pre_accord
11/19/89,11,19,323,1989,25,0.708,pre_accord
11/20/89,11,20,324,1989,25,0.708,pre_accord
11/21/89,11,21,325,1989,25,0.708,pre_accord
11/22/89,11,22,326,1989,25,0.708,pre_accord
11/23/89,11,23,327,1989,25,0.708,pre_accord
11/24/89,11,24,328,1989,25,0.708,pre_accord
11/25/89,11,25,329,1989,25,0.708,pre_accord
11/26/89,11,26,330,1989,25,0.708,pre_accord
11/27/89,11,27,331,1989,25,0.708,pre_accord
11/28/89,11,28,332,1989,25,0.708,pre_accord
11/29/89,11,29,333,1989,25,0.708,pre_accord
11/30/89,11,30,334,1989,25,0.708,pre_accord
12/1/89,12,1,335,1989,25,0.708,pre_accord
12/2/89,12,2,336,1989,25,0.708,pre_accord
12/3/89,12,3,337,1989,25,0.708,pre_accord
12/4/89,12,4,338,1989,25,0.708,pre_accord
12/5/89,12,5,339,1989,25,0.708,pre_accord
12/6/89,12,6,340,1989,25,0.708,pre_accord
12/7/89,12,7,341,1989,25,0.708,pre_accord
12/8/89,12,8,342,1989,25,0.708,pre_accord
12/9/89,12,9,343,1989,25,0.708,pre_accord
12/10/89,12,10,344,1989,25,0.708,pre_accord
12/11/89,12,11,345,1989,25,0.708,pre_accord
12/12/89,12,12,346,1989,25,0.708,pre_accord
12/13/89,12,13,347,1989,25,0.708,pre_accord
12/14/89,12,14,348,1989,25,0.708,pre_accord
12/15/89,12,15,349,1989,25,0.708,pre_accord
12/16/89,12,16,350,1989,25,0.708,pre_accord
12/17/89,12,17,351,1989,25,0.708,pre_accord
12/18/89,12,18,352,1989,25,0.708,pre_accord
12/19/89,12,19,353,1989,25,0.708,pre_accord
12/20/89,12,20,354,1989,25,0.708,pre_accord
12/21/89,12,21,355,1989,25,0.708,pre_accord
12/22/89,12,22,356,1989,25,0.708,pre_accord
12/23/89,12,23,357,1989,25,0.708,pre_accord
12/24/89,12,24,358,1989,25,0.708,pre_accord
12/25/89,12,25,359,1989,25,0.708,pre_accord
12/26/89,12,26,360,1989,25,0.708,pre_accord
12/27/89,12,27,361,1989,25,0.708,pre_accord
12/28/89,12,28,362,1989,25,0.708,pre_accord
12/29/89,12,29,363,1989,25,0.708,pre_accord
12/30/89,12,30,364,1989,25,0.708,pre_accord
12/31/89,12,31,365,1989,25,0.708,pre_accord
1/1/90,1,1,1,1990,25,0.708,pre_accord
1/2/90,1,2,2,1990,25,0.708,pre_accord
1/3/90,1,3,3,1990,25,0.708,pre_accord
1/4/90,1,4,4,1990,25,0.708,pre_accord
1/5/90,1,5,5,1990,25,0.708,pre_accord
1/6/90,1,6,6,1990,25,0.708,pre_accord
1/7/90,1,7,7,1990,25,0.708,pre_accord
1/8/90,1,8,8,1990,25,0.708,pre_accord
1/9/90,1,9,9,1990,25,0.708,pre_accord
1/10/90,1,10,10,1990,25,0.708,pre_accord
1/11/90,1,11,11,1990,25,0.708,pre_accord
1/12/90,1,12,12,1990,25,0.708,pre_accord
1/13/90,1,13,13,1990,25,0.708,pre_accord
1/14/90,1,14,14,1990,25,0.708,pre_accord
1/15/90,1,15,15,1990,25,0.708,pre_accord
1/16/90,1,16,16,1990,25,0.708,pre_accord
1/17/90,1,17,17,1990,25,0.708,pre_accord
1/18/90,1,18,18,1990,25,0.708,pre_accord
1/19/90,1,19,19,1990,25,0.708,pre_accord
1/20/90,1,20,20,1990,25,0.708,pre_accord
1/21/90,1,21,21,1990,25,0.708,pre_accord
1/22/90,1,22,22,1990,25,0.708,pre_accord
1/23/90,1,23,23,1990,25,0.708,pre_accord
1/24/90,1,24,24,1990,25,0.708,pre_accord
1/25/90,1,25,25,1990,25,0.708,pre_accord
1/26/90,1,26,26,1990,25,0.708,pre_accord
1/27/90,1,27,27,1990,25,0.708,pre_accord
1/28/90,1,28,28,1990,25,0.708,pre_accord
1/29/90,1,29,29,1990,25,0.708,pre_accord
1/30/90,1,30,30,1990,25,0.708,pre_accord
1/31/90,1,31,31,1990,25,0.708,pre_accord
2/1/90,2,1,32,1990,19,0.538,pre_accord
2/2/90,2,2,33,1990,16,0.453,pre_accord
2/3/90,2,3,34,1990,16,0.453,pre_accord
2/4/90,2,4,35,1990,16,0.453,pre_accord
2/5/90,2,5,36,1990,16,0.453,pre_accord
2/6/90,2,6,37,1990,16,0.453,pre_accord
2/7/90,2,7,38,1990,16,0.453,pre_accord
2/8/90,2,8,39,1990,16,0.453,pre_accord
2/9/90,2,9,40,1990,16,0.453,pre_accord
2/10/90,2,10,41,1990,16,0.453,pre_accord
2/11/90,2,11,42,1990,16,0.453,pre_accord
2/12/90,2,12,43,1990,16,0.453,pre_accord
2/13/90,2,13,44,1990,16,0.453,pre_accord
2/14/90,2,14,45,1990,16,0.453,pre_accord
2/15/90,2,15,46,1990,16,0.453,pre_accord
2/16/90,2,16,47,1990,52,1.472,pre_accord
2/17/90,2,17,48,1990,72,2.039,pre_accord
2/18/90,2,18,49,1990,41,1.161,pre_accord
2/19/90,2,19,50,1990,16,0.453,pre_accord
2/20/90,2,20,51,1990,16,0.453,pre_accord
2/21/90,2,21,52,1990,16,0.453,pre_accord
2/22/90,2,22,53,1990,16,0.453,pre_accord
2/23/90,2,23,54,1990,16,0.453,pre_accord
2/24/90,2,24,55,1990,16,0.453,pre_accord
2/25/90,2,25,56,1990,16,0.453,pre_accord
2/26/90,2,26,57,1990,16,0.453,pre_accord
2/27/90,2,27,58,1990,16,0.453,pre_accord
2/28/90,2,28,59,1990,16,0.453,pre_accord
3/1/90,3,1,60,1990,23,0.651,pre_accord
3/2/90,3,2,61,1990,26,0.736,pre_accord
3/3/90,3,3,62,1990,26,0.736,pre_accord
3/4/90,3,4,63,1990,26,0.736,pre_accord
3/5/90,3,5,64,1990,26,0.736,pre_accord
3/6/90,3,6,65,1990,26,0.736,pre_accord
3/7/90,3,7,66,1990,26,0.736,pre_accord
3/8/90,3,8,67,1990,26,0.736,pre_accord
3/9/90,3,9,68,1990,26,0.736,pre_accord
3/10/90,3,10,69,1990,26,0.736,pre_accord
3/11/90,3,11,70,1990,26,0.736,pre_accord
3/12/90,3,12,71,1990,26,0.736,pre_accord
3/13/90,3,13,72,1990,26,0.736,pre_accord
3/14/90,3,14,73,1990,26,0.736,pre_accord
3/15/90,3,15,74,1990,26,0.736,pre_accord
3/16/90,3,16,75,1990,26,0.736,pre_accord
3/17/90,3,17,76,1990,26,0.736,pre_accord
3/18/90,3,18,77,1990,26,0.736,pre_accord
3/19/90,3,19,78,1990,26,0.736,pre_accord
3/20/90,3,20,79,1990,26,0.736,pre_accord
3/21/90,3,21,80,1990,26,0.736,pre_accord
3/22/90,3,22,81,1990,26,0.736,pre_accord
3/23/90,3,23,82,1990,26,0.736,pre_accord
3/24/90,3,24,83,1990,26,0.736,pre_accord
3/25/90,3,25,84,1990,26,0.736,pre_accord
3/26/90,3,26,85,1990,26,0.736,pre_accord
3/27/90,3,27,86,1990,26,0.736,pre_accord
3/28/90,3,28,87,1990,26,0.736,pre_accord
3/29/90,3,29,88,1990,26,0.736,pre_accord
3/30/90,3,30,89,1990,26,0.736,pre_accord
3/31/90,3,31,90,1990,26,0.736,pre_accord
4/1/90,4,1,91,1990,40,1.133,pre_accord
4/2/90,4,2,92,1990,46,1.303,pre_accord
4/3/90,4,3,93,1990,46,1.303,pre_accord
4/4/90,4,4,94,1990,46,1.303,pre_accord
4/5/90,4,5,95,1990,46,1.303,pre_accord
4/6/90,4,6,96,1990,46,1.303,pre_accord
4/7/90,4,7,97,1990,46,1.303,pre_accord
4/8/90,4,8,98,1990,46,1.303,pre_accord
4/9/90,4,9,99,1990,46,1.303,pre_accord
4/10/90,4,10,100,1990,46,1.303,pre_accord
4/11/90,4,11,101,1990,46,1.303,pre_accord
4/12/90,4,12,102,1990,46,1.303,pre_accord
4/13/90,4,13,103,1990,46,1.303,pre_accord
4/14/90,4,14,104,1990,46,1.303,pre_accord
4/15/90,4,15,105,1990,46,1.303,pre_accord
4/16/90,4,16,106,1990,46,1.303,pre_accord
4/17/90,4,17,107,1990,46,1.303,pre_accord
4/18/90,4,18,108,1990,46,1.303,pre_accord
4/19/90,4,19,109,1990,46,1.303,pre_accord
4/20/90,4,20,110,1990,46,1.303,pre_accord
4/21/90,4,21,111,1990,46,1.303,pre_accord
4/22/90,4,22,112,1990,46,1.303,pre_accord
4/23/90,4,23,113,1990,46,1.303,pre_accord
4/24/90,4,24,114,1990,46,1.303,pre_accord
4/25/90,4,25,115,1990,46,1.303,pre_accord
4/26/90,4,26,116,1990,46,1.303,pre_accord
4/27/90,4,27,117,1990,46,1.303,pre_accord
4/28/90,4,28,118,1990,46,1.303,pre_accord
4/29/90,4,29,119,1990,46,1.303,pre_accord
4/30/90,4,30,120,1990,46,1.303,pre_accord
5/1/90,5,1,121,1990,36,1.019,pre_accord
5/2/90,5,2,122,1990,33,0.934,pre_accord
5/3/90,5,3,123,1990,33,0.934,pre_accord
5/4/90,5,4,124,1990,33,0.934,pre_accord
5/5/90,5,5,125,1990,33,0.934,pre_accord
5/6/90,5,6,126,1990,33,0.934,pre_accord
5/7/90,5,7,127,1990,33,0.934,pre_accord
5/8/90,5,8,128,1990,33,0.934,pre_accord
5/9/90,5,9,129,1990,33,0.934,pre_accord
5/10/90,5,10,130,1990,33,0.934,pre_accord
5/11/90,5,11,131,1990,33,0.934,pre_accord
5/12/90,5,12,132,1990,33,0.934,pre_accord
5/13/90,5,13,133,1990,33,0.934,pre_accord
5/14/90,5,14,134,1990,33,0.934,pre_accord
5/15/90,5,15,135,1990,33,0.934,pre_accord
5/16/90,5,16,136,1990,33,0.934,pre_accord
5/17/90,5,17,137,1990,33,0.934,pre_accord
5/18/90,5,18,138,1990,33,0.934,pre_accord
5/19/90,5,19,139,1990,33,0.934,pre_accord
5/20/90,5,20,140,1990,33,0.934,pre_accord
5/21/90,5,21,141,1990,33,0.934,pre_accord
5/22/90,5,22,142,1990,33,0.934,pre_accord
5/23/90,5,23,143,1990,33,0.934,pre_accord
5/24/90,5,24,144,1990,33,0.934,pre_accord
5/25/90,5,25,145,1990,33,0.934,pre_accord
5/26/90,5,26,146,1990,33,0.934,pre_accord
5/27/90,5,27,147,1990,33,0.934,pre_accord
5/28/90,5,28,148,1990,33,0.934,pre_accord
5/29/90,5,29,149,1990,33,0.934,pre_accord
5/30/90,5,30,150,1990,33,0.934,pre_accord
5/31/90,5,31,151,1990,33,0.934,pre_accord
6/1/90,6,1,152,1990,33,0.934,pre_accord
6/2/90,6,2,153,1990,33,0.934,pre_accord
6/3/90,6,3,154,1990,33,0.934,pre_accord
6/4/90,6,4,155,1990,33,0.934,pre_accord
6/5/90,6,5,156,1990,33,0.934,pre_accord
6/6/90,6,6,157,1990,33,0.934,pre_accord
6/7/90,6,7,158,1990,33,0.934,pre_accord
6/8/90,6,8,159,1990,33,0.934,pre_accord
6/9/90,6,9,160,1990,33,0.934,pre_accord
6/10/90,6,10,161,1990,33,0.934,pre_accord
6/11/90,6,11,162,1990,33,0.934,pre_accord
6/12/90,6,12,163,1990,33,0.934,pre_accord
6/13/90,6,13,164,1990,33,0.934,pre_accord
6/14/90,6,14,165,1990,33,0.934,pre_accord
6/15/90,6,15,166,1990,33,0.934,pre_accord
6/16/90,6,16,167,1990,33,0.934,pre_accord
6/17/90,6,17,168,1990,33,0.934,pre_accord
6/18/90,6,18,169,1990,33,0.934,pre_accord
6/19/90,6,19,170,1990,33,0.934,pre_accord
6/20/90,6,20,171,1990,33,0.934,pre_accord
6/21/90,6,21,172,1990,33,0.934,pre_accord
6/22/90,6,22,173,1990,33,0.934,pre_accord
6/23/90,6,23,174,1990,33,0.934,pre_accord
6/24/90,6,24,175,1990,33,0.934,pre_accord
6/25/90,6,25,176,1990,33,0.934,pre_accord
6/26/90,6,26,177,1990,33,0.934,pre_accord
6/27/90,6,27,178,1990,33,0.934,pre_accord
6/28/90,6,28,179,1990,33,0.934,pre_accord
6/29/90,6,29,180,1990,33,0.934,pre_accord
6/30/90,6,30,181,1990,33,0.934,pre_accord
7/1/90,7,1,182,1990,33,0.934,pre_accord
7/2/90,7,2,183,1990,33,0.934,pre_accord
7/3/90,7,3,184,1990,33,0.934,pre_accord
7/4/90,7,4,185,1990,33,0.934,pre_accord
7/5/90,7,5,186,1990,33,0.934,pre_accord
7/6/90,7,6,187,1990,33,0.934,pre_accord
7/7/90,7,7,188,1990,33,0.934,pre_accord
7/8/90,7,8,189,1990,33,0.934,pre_accord
7/9/90,7,9,190,1990,33,0.934,pre_accord
7/10/90,7,10,191,1990,33,0.934,pre_accord
7/11/90,7,11,192,1990,33,0.934,pre_accord
7/12/90,7,12,193,1990,33,0.934,pre_accord
7/13/90,7,13,194,1990,33,0.934,pre_accord
7/14/90,7,14,195,1990,33,0.934,pre_accord
7/15/90,7,15,196,1990,33,0.934,pre_accord
7/16/90,7,16,197,1990,33,0.934,pre_accord
7/17/90,7,17,198,1990,33,0.934,pre_accord
7/18/90,7,18,199,1990,33,0.934,pre_accord
7/19/90,7,19,200,1990,33,0.934,pre_accord
7/20/90,7,20,201,1990,33,0.934,pre_accord
7/21/90,7,21,202,1990,33,0.934,pre_accord
7/22/90,7,22,203,1990,33,0.934,pre_accord
7/23/90,7,23,204,1990,33,0.934,pre_accord
7/24/90,7,24,205,1990,33,0.934,pre_accord
7/25/90,7,25,206,1990,33,0.934,pre_accord
7/26/90,7,26,207,1990,33,0.934,pre_accord
7/27/90,7,27,208,1990,33,0.934,pre_accord
7/28/90,7,28,209,1990,33,0.934,pre_accord
7/29/90,7,29,210,1990,33,0.934,pre_accord
7/30/90,7,30,211,1990,33,0.934,pre_accord
7/31/90,7,31,212,1990,33,0.934,pre_accord
8/1/90,8,1,213,1990,28,0.793,pre_accord
8/2/90,8,2,214,1990,26,0.736,pre_accord
8/3/90,8,3,215,1990,26,0.736,pre_accord
8/4/90,8,4,216,1990,26,0.736,pre_accord
8/5/90,8,5,217,1990,26,0.736,pre_accord
8/6/90,8,6,218,1990,26,0.736,pre_accord
8/7/90,8,7,219,1990,26,0.736,pre_accord
8/8/90,8,8,220,1990,26,0.736,pre_accord
8/9/90,8,9,221,1990,26,0.736,pre_accord
8/10/90,8,10,222,1990,26,0.736,pre_accord
8/11/90,8,11,223,1990,26,0.736,pre_accord
8/12/90,8,12,224,1990,26,0.736,pre_accord
8/13/90,8,13,225,1990,26,0.736,pre_accord
8/14/90,8,14,226,1990,26,0.736,pre_accord
8/15/90,8,15,227,1990,26,0.736,pre_accord
8/16/90,8,16,228,1990,26,0.736,pre_accord
8/17/90,8,17,229,1990,26,0.736,pre_accord
8/18/90,8,18,230,1990,26,0.736,pre_accord
8/19/90,8,19,231,1990,26,0.736,pre_accord
8/20/90,8,20,232,1990,26,0.736,pre_accord
8/21/90,8,21,233,1990,26,0.736,pre_accord
8/22/90,8,22,234,1990,26,0.736,pre_accord
8/23/90,8,23,235,1990,26,0.736,pre_accord
8/24/90,8,24,236,1990,26,0.736,pre_accord
8/25/90,8,25,237,1990,26,0.736,pre_accord
8/26/90,8,26,238,1990,26,0.736,pre_accord
8/27/90,8,27,239,1990,26,0.736,pre_accord
8/28/90,8,28,240,1990,26,0.736,pre_accord
8/29/90,8,29,241,1990,26,0.736,pre_accord
8/30/90,8,30,242,1990,26,0.736,pre_accord
8/31/90,8,31,243,1990,26,0.736,pre_accord
9/1/90,9,1,244,1990,37,1.048,pre_accord
9/2/90,9,2,245,1990,40,1.133,pre_accord
9/3/90,9,3,246,1990,40,1.133,pre_accord
9/4/90,9,4,247,1990,85,2.407,pre_accord
9/5/90,9,5,248,1990,55,1.557,pre_accord
9/6/90,9,6,249,1990,40,1.133,pre_accord
9/7/90,9,7,250,1990,40,1.133,pre_accord
9/8/90,9,8,251,1990,85,2.407,pre_accord
9/9/90,9,9,252,1990,55,1.557,pre_accord
9/10/90,9,10,253,1990,40,1.133,pre_accord
9/11/90,9,11,254,1990,40,1.133,pre_accord
9/12/90,9,12,255,1990,85,2.407,pre_accord
9/13/90,9,13,256,1990,40,1.133,pre_accord
9/14/90,9,14,257,1990,80,2.265,pre_accord
9/15/90,9,15,258,1990,40,1.133,pre_accord
9/16/90,9,16,259,1990,20,0.566,pre_accord
9/17/90,9,17,260,1990,20,0.566,pre_accord
9/18/90,9,18,261,1990,20,0.566,pre_accord
9/19/90,9,19,262,1990,20,0.566,pre_accord
9/20/90,9,20,263,1990,20,0.566,pre_accord
9/21/90,9,21,264,1990,20,0.566,pre_accord
9/22/90,9,22,265,1990,20,0.566,pre_accord
9/23/90,9,23,266,1990,20,0.566,pre_accord
9/24/90,9,24,267,1990,20,0.566,pre_accord
9/25/90,9,25,268,1990,20,0.566,pre_accord
9/26/90,9,26,269,1990,20,0.566,pre_accord
9/27/90,9,27,270,1990,20,0.566,pre_accord
9/28/90,9,28,271,1990,19,0.538,pre_accord
9/29/90,9,29,272,1990,15,0.425,pre_accord
9/30/90,9,30,273,1990,15,0.425,pre_accord
10/1/90,10,1,274,1990,15,0.425,pre_accord
10/2/90,10,2,275,1990,15,0.425,pre_accord
10/3/90,10,3,276,1990,15,0.425,pre_accord
10/4/90,10,4,277,1990,15,0.425,pre_accord
10/5/90,10,5,278,1990,15,0.425,pre_accord
10/6/90,10,6,279,1990,15,0.425,pre_accord
10/7/90,10,7,280,1990,15,0.425,pre_accord
10/8/90,10,8,281,1990,15,0.425,pre_accord
10/9/90,10,9,282,1990,15,0.425,pre_accord
10/10/90,10,10,283,1990,15,0.425,pre_accord
10/11/90,10,11,284,1990,15,0.425,pre_accord
10/12/90,10,12,285,1990,15,0.425,pre_accord
10/13/90,10,13,286,1990,15,0.425,pre_accord
10/14/90,10,14,287,1990,15,0.425,pre_accord
10/15/90,10,15,288,1990,15,0.425,pre_accord
10/16/90,10,16,289,1990,15,0.425,pre_accord
10/17/90,10,17,290,1990,15,0.425,pre_accord
10/18/90,10,18,291,1990,15,0.425,pre_accord
10/19/90,10,19,292,1990,15,0.425,pre_accord
10/20/90,10,20,293,1990,15,0.425,pre_accord
10/21/90,10,21,294,1990,15,0.425,pre_accord
10/22/90,10,22,295,1990,15,0.425,pre_accord
10/23/90,10,23,296,1990,15,0.425,pre_accord
10/24/90,10,24,297,1990,15,0.425,pre_accord
10/25/90,10,25,298,1990,15,0.425,pre_accord
10/26/90,10,26,299,1990,15,0.425,pre_accord
10/27/90,10,27,300,1990,15,0.425,pre_accord
10/28/90,10,28,301,1990,15,0.425,pre_accord
10/29/90,10,29,302,1990,15,0.425,pre_accord
10/30/90,10,30,303,1990,15,0.425,pre_accord
10/31/90,10,31,304,1990,15,0.425,pre_accord
11/1/90,11,1,305,1990,22,0.623,pre_accord
11/2/90,11,2,306,1990,25,0.708,pre_accord
11/3/90,11,3,307,1990,25,0.708,pre_accord
11/4/90,11,4,308,1990,25,0.708,pre_accord
11/5/90,11,5,309,1990,25,0.708,pre_accord
11/6/90,11,6,310,1990,25,0.708,pre_accord
11/7/90,11,7,311,1990,45,1.274,pre_accord
11/8/90,11,8,312,1990,25,0.708,pre_accord
11/9/90,11,9,313,1990,25,0.708,pre_accord
11/10/90,11,10,314,1990,25,0.708,pre_accord
11/11/90,11,11,315,1990,25,0.708,pre_accord
11/12/90,11,12,316,1990,25,0.708,pre_accord
11/13/90,11,13,317,1990,25,0.708,pre_accord
11/14/90,11,14,318,1990,25,0.708,pre_accord
11/15/90,11,15,319,1990,25,0.708,pre_accord
11/16/90,11,16,320,1990,25,0.708,pre_accord
11/17/90,11,17,321,1990,25,0.708,pre_accord
11/18/90,11,18,322,1990,25,0.708,pre_accord
11/19/90,11,19,323,1990,25,0.708,pre_accord
11/20/90,11,20,324,1990,25,0.708,pre_accord
11/21/90,11,21,325,1990,25,0.708,pre_accord
11/22/90,11,22,326,1990,25,0.708,pre_accord
11/23/90,11,23,327,1990,25,0.708,pre_accord
11/24/90,11,24,328,1990,25,0.708,pre_accord
11/25/90,11,25,329,1990,25,0.708,pre_accord
11/26/90,11,26,330,1990,25,0.708,pre_accord
11/27/90,11,27,331,1990,25,0.708,pre_accord
11/28/90,11,28,332,1990,25,0.708,pre_accord
11/29/90,11,29,333,1990,25,0.708,pre_accord
11/30/90,11,30,334,1990,25,0.708,pre_accord
12/1/90,12,1,335,1990,25,0.708,pre_accord
12/2/90,12,2,336,1990,25,0.708,pre_accord
12/3/90,12,3,337,1990,25,0.708,pre_accord
12/4/90,12,4,338,1990,25,0.708,pre_accord
12/5/90,12,5,339,1990,25,0.708,pre_accord
12/6/90,12,6,340,1990,25,0.708,pre_accord
12/7/90,12,7,341,1990,25,0.708,pre_accord
12/8/90,12,8,342,1990,25,0.708,pre_accord
12/9/90,12,9,343,1990,25,0.708,pre_accord
12/10/90,12,10,344,1990,25,0.708,pre_accord
12/11/90,12,11,345,1990,25,0.708,pre_accord
12/12/90,12,12,346,1990,25,0.708,pre_accord
12/13/90,12,13,347,1990,25,0.708,pre_accord
12/14/90,12,14,348,1990,25,0.708,pre_accord
12/15/90,12,15,349,1990,25,0.708,pre_accord
12/16/90,12,16,350,1990,25,0.708,pre_accord
12/17/90,12,17,351,1990,25,0.708,pre_accord
12/18/90,12,18,352,1990,25,0.708,pre_accord
12/19/90,12,19,353,1990,25,0.708,pre_accord
12/20/90,12,20,354,1990,25,0.708,pre_accord
12/21/90,12,21,355,1990,25,0.708,pre_accord
12/22/90,12,22,356,1990,25,0.708,pre_accord
12/23/90,12,23,357,1990,25,0.708,pre_accord
12/24/90,12,24,358,1990,25,0.708,pre_accord
12/25/90,12,25,359,1990,25,0.708,pre_accord
12/26/90,12,26,360,1990,25,0.708,pre_accord
12/27/90,12,27,361,1990,25,0.708,pre_accord
12/28/90,12,28,362,1990,25,0.708,pre_accord
12/29/90,12,29,363,1990,25,0.708,pre_accord
12/30/90,12,30,364,1990,25,0.708,pre_accord
12/31/90,12,31,365,1990,25,0.708,pre_accord
1/1/91,1,1,1,1991,25,0.708,pre_accord
1/2/91,1,2,2,1991,25,0.708,pre_accord
1/3/91,1,3,3,1991,25,0.708,pre_accord
1/4/91,1,4,4,1991,25,0.708,pre_accord
1/5/91,1,5,5,1991,25,0.708,pre_accord
1/6/91,1,6,6,1991,25,0.708,pre_accord
1/7/91,1,7,7,1991,25,0.708,pre_accord
1/8/91,1,8,8,1991,25,0.708,pre_accord
1/9/91,1,9,9,1991,25,0.708,pre_accord
1/10/91,1,10,10,1991,25,0.708,pre_accord
1/11/91,1,11,11,1991,25,0.708,pre_accord
1/12/91,1,12,12,1991,25,0.708,pre_accord
1/13/91,1,13,13,1991,25,0.708,pre_accord
1/14/91,1,14,14,1991,25,0.708,pre_accord
1/15/91,1,15,15,1991,25,0.708,pre_accord
1/16/91,1,16,16,1991,25,0.708,pre_accord
1/17/91,1,17,17,1991,25,0.708,pre_accord
1/18/91,1,18,18,1991,25,0.708,pre_accord
1/19/91,1,19,19,1991,25,0.708,pre_accord
1/20/91,1,20,20,1991,25,0.708,pre_accord
1/21/91,1,21,21,1991,25,0.708,pre_accord
1/22/91,1,22,22,1991,25,0.708,pre_accord
